code,market,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,image_url,image_front_url,image_front_small_url,energy-kcal_100g,sugars_100g,salt_100g,fat_100g,proteins_100g
5902837721071,Poland,ISO Whey Wpi Instant,Sfd Nutrition,,,unknown,,,,,,,,,,
5907180332950,Poland,Zupa Grochowa,Lidl,Biedronka,,unknown,,,,,,,,,,
4047905012185,Poland,Krokiety z pieczarkami i serem mozzarella,Kaufland,,,unknown,,,,,,,,,,
8015559005033,Poland,,Gustobello,,,unknown,,,,,,,,,,
5900820021979,Poland,Twarog Klinek Półtłusty,Delikate,Biedronka,"pl:Twaróg półtłusty Delikate, en:cheeses",a,,,,,,,,,,
5941634004987,Poland,Spaghetti Gluten free,Pastani,,"Plant-based foods and beverages, Plant-based foods, Pastas, Corn pasta, en:spaghetti",b,1,,,,,,,,,
8445291434509,Poland,Budyń Pumpkin latte,,,,unknown,,,,,,,,,,
5901716994186,Poland,Budyń czekoladowy,,,,unknown,,,,,,,,,,
5900983025272,Poland,galaretka mleczna malinowa,,,,unknown,,,,,,,,,,
5900983025005,Poland,Kisiel cytrynowy,,,,unknown,,,,,,,,,,
5900288270315,Poland,galaretka owoce leśne,,,,unknown,,,,,,,,,,
5900437033631,Poland,Kisiel poziomka,Dr. Oetker,,,unknown,,,,,,,,,,
5900983025081,Poland,Budyń akademia p Kleksa,,,,unknown,,,,,,,,,,
5900288270216,Poland,galaretka truskawka,,,,unknown,,,,,,,,,,
5900983025289,Poland,galaretka mleczna gruszka,Delecta,,Flavoured milk jelly,unknown,,,,,,,,,,
4002084923585,Poland,Pizza Italian Style,Donatello,,,unknown,,,,,,,,,,
5902650278738,Poland,Smoked tempeh,Bio Planet,,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Meat alternatives,Tempeh",a,1,,,,,,,,,
4335619080904,Poland,Supersnack Mix,Alesto,,"Plant-based foods and beverages, Plant-based foods, Snacks, Seeds, Mixed nuts and dried fruits, en:dried-fruits",b,,,,,,,,,,
5903769980840,Poland,,better fish,,"Seafood, Fishes and their products, Fishes, Fatty fishes, Herring, Atlantic herring, en:herring-fillets",e,4,,,,,,,,,
2946219009824,Poland,Udo z indyka z majerankiem,,,,unknown,,,,,,,,,,
5901398086964,Poland,Placki ziemniaczane z sosem pieczarkowym,,,,unknown,,,,,,,,,,
5907368806907,Poland,Whey Protein With Marine Collagen,Activlab,,,unknown,,,,,,,,,,
5907368806846,Poland,Whey Protein,Activlab,,,unknown,,,,,,,,,,
5904215161912,Poland,Jogurt Naturalny,Auchan,Auchan,B,b,,,,,,,,,,
5906245777156,Poland,Krakowska Sucha Z Filetem Kurczaka,Olewnik,,,unknown,,,,,,,,,,
5901549238181,Poland,Pork Mince,Kaufland,,,unknown,,,,,,,,,,
5902335331789,Poland,Sałatka Z Tuńczykiem W Stylu Meksykańskim,EvraFish,,,unknown,,,,,,,,,,
5900749030489,Poland,nerkowiec w mlecznej czekoladzie,bakalland,,,unknown,,,,,,,,,,
5905186302434,Poland,Waniliowa Straciatella Protein,Purella Superfoods,,,unknown,,,,,,,,,,
4063367377037,Poland,Irish Angus Burger,Westfalenland Fleischwaren,,,unknown,,,,,,,,,,
03900739,Poland,,Bio Planet,,Dietary supplements,not-applicable,4,,,,,,,,,
5905669181136,Poland,Kluski Śląskie,Kuchnia Ze Smakiem Jacek Gmurczyk,,,unknown,,,,,,,,,,
5905669503730,Poland,Sok jabłko gruszka,Sadvit,,,unknown,,,,,,,,,,
5903207001069,Poland,,Konik,,Mustards,d,4,,,,,,,,,
5901398086131,Poland,Zapiekanka Z Serem I Pieczarkami,Yemmy,,,unknown,,,,,,,,,,
5906716200947,Poland,Marchewka Groszek,Kamar,,,unknown,,,,,,,,,,
5900928089208,Poland,Tortilla,Pani,Biedronka,Tortillas,b,,,,,,,,,,
4018077276316,Poland,Onion Peanuts,Lorenz,,,unknown,,,,,,,,,,
3560071530365,Poland,The vert saveur menthe,Carrefour,Carrefour,,unknown,4,,,,,,,,,
5907653114601,Poland,Sardynki Królewskie,Goldfish,,,unknown,,,,,,,,,,
5056329521899,Poland,Evowhey,HSN,,,unknown,,,,,,,,,,
5902270352597,Poland,Pasta Orzeszkowa,KruKam.pl,,,unknown,,,,,,,,,,
5908235956909,Poland,niezbędna,,,,unknown,,,,,,,,,,
5900567001579,Poland,morliny salami ostrodzkie,,,,unknown,,,,,,,,,,
5901957000172,Poland,Maślanka Garwolin,,,,unknown,,,,,,,,,,
4047905018927,Poland,Sałatka z kazą bulgur i burakiem,K to go,,,unknown,,,,,,,,,,
5449000329646,Poland,dodaj cola,cocacola,,,unknown,,,,,,,,,,
5904507576677,Poland,wiosenny zestaw Czas na herbate,,,,unknown,,,,,,,,,,
5900741604770,Poland,spaghetti carbonara,,,,unknown,,,,,,,,,,
5902738903460,Poland,sałatka ze szczypiorkiem dega,,,,unknown,,,,,,,,,,
5904194901141,Poland,hummus klasyczny,,,,unknown,,,,,,,,,,
5900741604817,Poland,spaghetti bolognese,,,,unknown,,,,,,,,,,
5900617047458,Poland,PEANUT BUTTER CRUNCHY,go VEGE,,"Plant-based foods and beverages, Plant-based foods, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Nut butters, en:peanut-butters",c,1,,,,,,,,,
5900331600748,Poland,MIELONKA KONSERWOWA WIEPRZOWO-DROBIOWA,,,mielonka konserwowa,d,4,,,,,,,,,
5900512500560,Poland,Serek wiejski,,,"pl:serek wiejski, en:cheeses",c,3,,,,,,,,,
7610113028087,Poland,Bacardi Tropical,,,Likiery,not-applicable,,,,,,,,,,
5902036005927,Poland,NOLO SUNRISE,,,syrop do drinków,e,4,,,,,,,,,
5904215156543,Poland,SKRZYDEŁKA PANIEROWANE Z KURCZAKA,,Auchan,Panierowane skrzydełka z kurczaka,d,4,,,,,,,,,
5900500047435,Poland,Tropical Duo: Kiwi Limonka,HORTEX,,Napoje wieloowocowe,b,4,,,,,,,,,
4002084923912,Poland,Bufalina pinsa romana style,,,"Meals,Filled pinsa",c,4,,,,,,,,,
5905784302539,Poland,Brie Naturalny,Carrefour Classic,,,unknown,,,,,,,,,,
2930750002468,Poland,Filet Z Kurczaka O Smaku Maślanym Pieczony,Biedronka,,,unknown,,,,,,,,,,
5902837724928,Poland,ISO Whey WPI I Stant,SFD Nutrition,,,unknown,,,,,,,,,,
5900531006012,Poland,Twój smak.Serek aksamitny,Piątnica,,,unknown,,,,,,,,,,
5900746008122,Poland,ser domowy smażony,serio tychy,,,unknown,,,,,,,,,,
0194283100714,Poland,Tender Beef Jerky Smoky,Circle K,,,unknown,,,,,,,,,,
5900820010881,Poland,ser topiony papryka,mlekpol,,,unknown,,,,,,,,,,
5905108803421,Poland,Owsianka Proteinowa Smak Truskawkowy,One Day More,,Mus,a,4,,,,,,,,,
5900820010867,Poland,Mini serek topiony kremowy,Mlekpol,,,unknown,,,,,,,,,,
5906040063898,Poland,belriso,zott,,,unknown,,,,,,,,,,
5905954543731,Poland,Bułka tarta,marcinkowa spiżarnia,,,unknown,,,,,,,,,,
59082289839675908228,Poland,Barszcz bialy,bacowka,,,unknown,,,,,,,,,,
5905954543908,Poland,miód rzepakowy,marcinkowa spiżarnia,,,unknown,,,,,,,,,,
5905954543915,Poland,miód nektar leśny,marcinkowa spiżarnia,,,unknown,,,,,,,,,,
5907799960032,Poland,babka cytrynowa,Brześć,,,unknown,,,,,,,,,,
5901067408363,Poland,Kubuś mus,kubus,,,unknown,,,,,,,,,,
5901067408349,Poland,mus malina dzika róża,Kubuś,,,unknown,,,,,,,,,,
5901067408356,Poland,mus jabłkowy gruszka....,kubus,,,unknown,,,,,,,,,,
5903292000701,Poland,buraczki domowe z papryka,edmol,,,unknown,,,,,,,,,,
5900552037675,Poland,Budyń rodziny,gellwe,,,unknown,,,,,,,,,,
8710277742481,Poland,,Aarts,,Pineapple in syrup,c,3,,,,,,,,,
5904873433840,Poland,Ninigi Sushi,Azumi,,,unknown,,,,,,,,,,
5908232203792,Poland,Sernik z kremem nutlove crunch,AllNutrition,,Ciasto,c,4,,,,,,,,,
5000382123453,Poland,Rio Light,Rio,,en:artificially-sweetened-beverages,c,4,,,,,,,,,
5902768588194,Poland,Pierogi ze szpinekiem,UcztuJemy,,,unknown,,,,,,,,,,
0383569829610,Poland,Morele w puszce,Morele w puszce vers,,Morele w puszce,b,3,,,,,,,,,
5904378647124,Poland,"Vera morele bez skórki, połówki",Morele w puszce,,Owoce w puszce,c,3,,,,,,,,,
5905514505391,Poland,Kasza jęczmienna,Brat.pl,,,unknown,,,,,,,,,,
20762186,Poland,Serek Wanilia,Pilos,,,unknown,4,,,,,,,,,
5902298007967,Poland,Ayran typ turecki,Mleczarnia Iaski,,"Napoje i składniki do napojów,Napoje,Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Napoje mleczne,Fermentowane desery mleczne,Napoje fermentowane,en:Fermented milk drinks,Jogurty,Jogurty pitne",c,4,,,,,,,,,
4056489260264,Poland,Żurek z tofu,Chef select,,,unknown,,,,,,,,,,
5904194002817,Poland,Ogórki na ostro,Urbanek,,,unknown,,,,,,,,,,
5905255640030,Poland,,YÖMleko,,Fruit yogurts,c,4,,,,,,,,,
8712355263178,Poland,Awokado hass,,,en:avocados,unknown,,,,,,,,,,
5905255640115,Poland,,YÖMleko,,Śmietana,d,1,,,,,,,,,
5903760707477,Poland,Orzechy Włoskie Łuskane,Lewiatan,,,unknown,,,,,,,,,,
5903760707453,Poland,Żurawina Suszona Słodzona,Lewiatan,,,unknown,,,,,,,,,,
28014959,Poland,,,,,unknown,,,,,,,,,,
5902241732885,Poland,energetyk,,,,unknown,,,,,,,,,,
5905255640061,Poland,,YÖMleko,,Fruit yogurts,c,4,,,,,,,,,
2205209002369,Poland,Sękacz,ZPH Mark,,,unknown,,,,,,,,,,
5908234490626,Poland,Tina In Oki,Mandelo,,,unknown,,,,,,,,,,
10123456789101,Poland,Test 2,,,,unknown,,,,,,,,,,
9783827313591,Poland,,,,,,,,,,,,,,,
5901912621954,Poland,Fromage,Big Snack,,,unknown,,,,,,,,,,
5901588401911,Poland,Czekolada mleczna jabłko,E. Wedel,Żabka,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates,Filled chocolates,Filled milk chocolates",e,4,,,,,,,,,
5902166398449,Poland,Lunch Box Proteinowy,Fit And Easy,,,unknown,,,,,,,,,,
5900102028825,Poland,Czekolada,Wawel,,,unknown,,,,,,,,,,
5900512902807,Poland,,,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Fermentowane desery mleczne,Jogurty",b,1,,,,,,,,,
5901265002684,Poland,Meat Slices,Lap Pol,,,unknown,,,,,,,,,,
5904717723410,Poland,Oriental Rice,Family Fish,,,unknown,,,,,,,,,,
4335619006461,Poland,Lunchbox z kebabem,Chef Select,,,unknown,,,,,,,,,,
2948130531484,Poland,kabanosy tarczyński chedar,,,,unknown,,,,,,,,,,
4908633047651,Poland,activia jogurt jagoda borówki,,,,unknown,,,,,,,,,,
4056489932192,Poland,Lunch Time buckwheat bulgur lentils,Lidl,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Groats, Wheat groats, Bulgur, en:mix-of-cereals-and-legumes",a,1,,,,,,,,,
5902367402037,Poland,Krem Orzechowy,Bio Planet S.A.,,,unknown,,,,,,,,,,
5904988310524,Poland,Dzik,Energy Drink,,"Beverages and beverages preparations, Beverages, Energy drinks, en:artificially-sweetened-beverages",c,4,,,,,,,,,
7622202264245,Poland,Raisins & nuts,"Milka,Mondeléz",Żabka,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates",e,4,,,,,,,,,
2993330008625,Poland,Twaróg Półtłusty Naturalny,Miletto,,,unknown,,,,,,,,,,
4047905020425,Poland,Zestaw Surówek,Kaufland,,,unknown,,,,,,,,,,
5900477000921,Poland,Zupa Jarzynowa,Hortex,,,unknown,,,,,,,,,,
5903890433291,Poland,Kotlet Drobiowy,Virtu,,,unknown,,,,,,,,,,
2108697002128,Poland,Twaróg półtłusty,Klimek,,,unknown,,,,,,,,,,
4063367435256,Poland,Pizza Vier Kase,Kaufland,,,unknown,,,,,,,,,,
5903940691107,Poland,Chleb Szreniawski,,,Chleb,c,3,,,,,,,,,
5905475050459,Poland,"Ryż & Mus - deser ryżowy z budyniem, rodzynkami i musem jabłkowym",Body chief,,Desery,c,4,,,,,,,,,
5902837757513,Poland,Whey Protein,Allnutrition,,,unknown,,,,,,,,,,
5905475050114,Poland,Mango - ryż na mleczku kokosowym z mango,Body Chief,,Posiłki,c,3,,,,,,,,,
5901104007757,Poland,Kefir vegan,Planton,,,unknown,,,,,,,,,,
5905475050237,Poland,Pieczeń drobiowa w sosie chrzanowy z puree ziemniaczano-selerowym i burakami,Body Chief,,"Posiłki,Posiłki z mięsem,en:Poultry meals,Dania z kurczakiem",c,4,,,,,,,,,
5905475050190,Poland,Gulasz drobiowy w sosie piwnym z kaszą gryczana i sałatką szwedzką,Body Chief,,"Posiłki,Posiłki z mięsem,en:Poultry meals,Dania z kurczakiem",b,4,,,,,,,,,
5905475050497,Poland,Kurczak - makaron z kurczakiem w śmietanowym sosie z brokuła i suszonych pomidorów,Body Chief,,Dania z kurczakiem,b,3,,,,,,,,,
2259480002334,Poland,Tuńczyk Wędzony Na Zimno Polędwica,Seamor,,,unknown,,,,,,,,,,
5900749613347,Poland,5 Owoców tropikalnych,BA! Granola,,en:breakfast-cereals,d,,,,,,,,,,
5907501001091,Poland,,,,,unknown,,,,,,,,,,
5900049816561,Poland,5-jajeczny makaron,Lubella,,Pasta,a,,,,,,,,,,
5909000571709,Poland,lizak króliczek z jajkiem czekoladowy,,,,unknown,,,,,,,,,,
20639891,Poland,Makaron 5 jajeczny,Combino,,Pasta,a,,,,,,,,,,
5902115193248,Poland,Maka Migdalowa,Fivio,,,unknown,,,,,,,,,,
5900344021936,Poland,Szybka rybka,Lisner,,,unknown,,,,,,,,,,
5907799016845,Poland,Royal Burger Supreme Spicy,Yeemy,,en:sandwiches,c,,,,,,,,,,
2852671001835,Poland,Makrela z ziołami prowansalskimi,,,,unknown,,,,,,,,,,
5902194101073,Poland,Krewetki,Myfood,,,unknown,,,,,,,,,,
5905187125513,Poland,Crunchips x-cut Hot&Spicy,Lorenz,,,unknown,,,,,,,,,,
5907471419995,Poland,Dr.Gerard Pasja kokos,,,,unknown,,,,,,,,,,
5907471420021,Poland,Dr.Gerard Pasja wiśnia,,,,unknown,,,,,,,,,,
5907471422490,Poland,Dr.Gerard Pryncy Kostka,,,,unknown,,,,,,,,,,
2601340014207,Poland,Mołoczna,Saltowski,,,unknown,,,,,,,,,,
5904606000592,Poland,Ser Smażony z Cebulką,Frąckowiak,,,unknown,,,,,,,,,,
5900552073550,Poland,4Move mango,,,,unknown,,,,,,,,,,
5905475050121,Poland,Sałatka ryżowa z tuńczykiem i warzywami,Body Chief,,Gotowe sałatki,c,4,,,,,,,,,
6900742003069,Poland,,,,Pomidory,unknown,,,,,,,,,,
8426622203414,Poland,Oliwki,Hutesa,,,unknown,,,,,,,,,,
5902003060027,Poland,Ogórek Kiszony,Artman,,,unknown,,,,,,,,,,
5902003060737,Poland,Kapusta Kiszona,Artman,,,unknown,,,,,,,,,,
8410762861344,Poland,Pizza 4 Sery,Donatello,Biedronka,,unknown,,,,,,,,,,
5903154545579,Poland,Mieszanka Śródziemnomorska,Eksperta,,,unknown,,,,,,,,,,
5904716011990,Poland,Serek Kanapkowy W Plastrach Klasyczny,Delikatne,Biedronka,en:cheeses,c,,,,,,,,,,
5900385503095,Poland,Ketchup Łagodny Mnie Kalorii,Kotlin,,en:ketchup,c,,,,,,,,,,
10652787,Poland,Naleśniki Z Serem,Szam Amm,,,unknown,,,,,,,,,,
5900597011821,Poland,Pyłek Kwiatowy,Sądecki Bartnik,,,unknown,,,,,,,,,,
5900259138446,Poland,Bugles Nach Cheese,Lays,,,unknown,,,,,,,,,,
4335619034136,Poland,,Mister Choc,,Baton proteinowy,unknown,,,,,,,,,,
5905784333595,Poland,Mleko uht,Carrefour,,,unknown,,,,,,,,,,
20584726,Poland,Kasza Jaglana,Kuchnia Lidla,,,unknown,,,,,,,,,,
5901680000067,Poland,Kozi Jogurt Truskawkowy,Danmis,,Йогурт из овечьего молока,a,,,,,,,,,,
8690504032137,Poland,Smartt Milk Chocolate & Cream,Ülker,,,unknown,,,,,,,,,,
5904215178637,Poland,Cocoghurt malinowy,Auchan,Auchan,,unknown,,,,,,,,,,
5056753215692,Poland,,,,,unknown,,,,,,,,,,
5900749002400,Poland,migdał w mlecznej czekoladzie,bakalland,,,unknown,,,,,,,,,,
5906702209312,Poland,Salsa Per Pizza Classica,GustoBello,,,unknown,,,,,,,,,,
5900571104235,Poland,Roasted Almonds,Frlix,,,unknown,,,,,,,,,,
5901619685327,Poland,Spirytus rektyfikowany,,,spirytus,unknown,,,,,,,,,,
5904215179351,Poland,SER TOPIONY CHEDDAR,Auchan,Auchan,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Ser krowi,Sery ze Zjednoczonego Królestwa,Sery angielskie,Cheddar,Sery topione",unknown,4,,,,,,,,,
5904215156710,Poland,SEREK ŚMIETANKOWY,,Auchan,Serki kremowe,d,4,,,,,,,,,
5900334019295,Poland,Still water,Alcalia,,Waters,unknown,1,,,,,,,,,
5900512988450,Poland,Skyr naturalny,Skyr,,,unknown,,,,,,,,,,
5904215138068,Poland,Konfitura z czarnej porzeczki,Auchan,,,unknown,,,,,,,,,,
20443221,Poland,Formaggio caprino con fiori edibili,Lidl Deluxe,,,unknown,,,,,,,,,,
8437027051258,Poland,,,Żabka,,unknown,,,,,,,,,,
4337182169321,Poland,Cranberry Syrup,Rioba,,,unknown,,,,,,,,,,
4056489968351,Poland,High protein pudding smak czekoladowy,Pilos,,,unknown,,,,,,,,,,
5902991101788,Poland,Chleb orkiszowy pieczywo mieszane pszenno-żytnie,Familijna,,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Zboża i ziemniaki,Zboża i produkty zbożowe,Chleb",b,3,,,,,,,,,
5904276030943,Poland,,Piekarnictwo Jesse,,Pieczywo,c,3,,,,,,,,,
5900617034878,Poland,,,,Batoniki,unknown,,,,,,,,,,
5900842031642,Poland,Big Burger Wołowy,Kraina Mięs,,,unknown,,,,,,,,,,
5904624772303,Poland,Klasyk,Planteris,,,unknown,,,,,,,,,,
4056489704027,Poland,Pinsa with ham,Deluxe,,,unknown,,,,,,,,,,
8854404007118,Poland,Tom Yum Noodle Soup,Blue Elefant,,,unknown,,,,,,,,,,
5904800229027,Poland,Odżywka Białkowa O Smaku Waniliowym,Zdrowa Forma,,,unknown,,,,,,,,,,
5904378647032,Poland,Ananas,Nasza spiżarnia,,en:pineapple,unknown,,,,,,,,,,
5907688735291,Poland,Kefir Bio,EkoŁukta,,,unknown,,,,,,,,,,
8003938010259,Poland,Tiramisu,Kaufland,,Tiramisu,e,4,,,,,,,,,
5900820026332,Poland,czokomleko,łaciate,,,unknown,,,,,,,,,,
5909990170128,Poland,cholinex,Stada,,,unknown,,,,,,,,,,
5901398086209,Poland,Krokiety Z Pieczarkami,Nasze Smaki,,,unknown,,,,,,,,,,
5904170045241,Poland,,Drosed,,"Produkty na bazie mięsa,en:Meat preparations,en:Chicken and its products,en:Breaded products,en:Chicken preparations,en:Breaded chicken",d,4,,,,,,,,,
5901367000045,Poland,,Sulma,,,unknown,,,,,,,,,,
5908230537219,Poland,Kabanosy Z Szynki,Tarczyński,,en:sausages,unknown,,,,,,,,,,
02228167,Poland,,,,,unknown,,,,,,,,,,
4009900550109,Poland,Guma Orbit O smaku ananas-mango,Orbit,,"Guma do żucia,Bezcukrowa guma do żucia",not-applicable,4,,,,,,,,,
5904653181831,Poland,Sushi wrap łosoś teriyaki,Sushi Tokyo,,,unknown,,,,,,,,,,
6223000760321,Poland,,,,,unknown,,,,,,,,,,
4056489936329,Poland,Pork Meatballs,Vitasia,Lidl,Mesne okruglice,d,4,,,,,,,,,
16546493,Poland,Żywiec Białe,Żywiec,,,unknown,,,,,,,,,,
5907222618721,Poland,Kołduny z mięsem,Kraina Smaku,,,unknown,,,,,,,,,,
5906732611062,Poland,orzeszki w karmelu (nuts in caramel),Laro,,,unknown,,,,,,,,,,
5901576057984,Poland,,Marinero,,Smoked fishes,d,3,,,,,,,,,
4065059012820,Poland,,Golden Bridge,,,unknown,,,,,,,,,,
8410171040880,Poland,,,Biedronka,,unknown,,,,,,,,,,
28001348,Poland,Sok Czerwona Pomarańcza Z Cząstkami,Rio d'oro,,,unknown,,,,,,,,,,
5907317709556,Poland,Róża Sok 100%,Abjo,,,unknown,,,,,,,,,,
8003938010976,Poland,Dessert Turamisu,GustoBello,,Coffee tiramisu,d,4,,,,,,,,,
4068261059201,Poland,,milsa,,,unknown,,,,,,,,,,
5900316552697,Poland,Cookie with almond paste,Frank&oli,,cookies,a,4,,,,,,,,,
5901947114377,Poland,Kfd Dessert Casein,Kfd,,,unknown,,,,,,,,,,
5905858673572,Poland,Chocto wafel,Choctopus,,,unknown,,,,,,,,,,
5901390006212,Poland,Camembert Wyrazisty,Turek,,en:camemberts,d,,,,,,,,,,
5907667874812,Poland,Serek Waniliowy,EkoŁukta,,,unknown,,,,,,,,,,
5902837757520,Poland,White Dubai Chocolate Whey,AllNutrition,,,unknown,,,,,,,,,,
5905475050503,Poland,Gołąbki bez zawijania z mięsem drobiowym w sosie pomidorowym z puree ziemniaczanym,Body Chief,,Dania z kurczakiem,c,3,,,,,,,,,
5907222618141,Poland,Pierogi z jagodami,Kraina Smaku,,,unknown,,,,,,,,,,
5900197032981,Poland,Skyr Z Tapioką,Bakoma,,,unknown,,,,,,,,,,
5900531001253,Poland,Serek wiejski z gruszką i nutą karmelu,Piątnica,,,unknown,,,,,,,,,,
5900197018053,Poland,Mozzarella Kuleczki,Bakoma,,,unknown,,,,,,,,,,
5900397006898,Poland,,,,Dżemy,c,,,,,,,,,,
5900512989693,Poland,serniczek,,,,unknown,,,,,,,,,,
5903496039354,Poland,Chili filety śledziowe,Marinero,Biedronka,"Owoce morza,en:Fishes and their products,Konserwy,Ryby,Konserwy rybne,Filety rybne",c,3,,,,,,,,,
8015559005507,Poland,Pesto  verde veganes,Kaufland,,en:green-pestos,unknown,,,,,,,,,,
5907180352668,Poland,Pecorino Romano,Gustobello,,,unknown,,,,,,,,,,
5901948001720,Poland,Bajgiel z pastą z tuńczyka,Putka,,,unknown,,,,,,,,,,
5900259138101,Poland,Oven Baked With Poppy Seeds And Spicy Paprika,Lay's,,,unknown,,,,,,,,,,
5907544132417,Poland,Gnocchi nadziewane pomidorami i mozzarellą,GustoBello,,,unknown,,,,,,,,,,
5905475050091,Poland,Kaszka manna z sosem malinowym,Body Chief,,Posiłki,b,3,,,,,,,,,
5905475050541,Poland,Pieczeń drobiowa w sosie pomidorowo-koperkowym z puree ziemniaczano-pieczarkowym,Body Chief,,Dania z kurczakiem,c,3,,,,,,,,,
5907554479106,Poland,Śliwka węgierka w czekoladzie,Biedronka,,,unknown,,,,,,,,,,
5907437369944,Poland,Granola z kakao i orzechami,Vitanella,,Müsli,a,4,,,,,,,,,
5900130032108,Poland,,Nestle,,,unknown,,,,,,,,,,
8015559006597,Poland,Pesto Con Rucola,GUSTOBELLO,,,unknown,,,,,,,,,,
2807058005135,Poland,Twaróg Krajanka Półtłusty,Pilos,,,unknown,,,,,,,,,,
5904215138792,Poland,Płatki Owsiane Zwykłe,Auchan,,,unknown,,,,,,,,,,
5904215137214,Poland,Burger Wołowy Z Przyprawami,Auchan,,,unknown,,,,,,,,,,
8717549508592,Poland,Gotowany Makaron Chiński Z Warzywami Kurczakiem I Jajkiem,Orient Plaza,,,unknown,,,,,,,,,,
5907471422650,Poland,Ester Rolls,Magnetic,,,unknown,,,,,,,,,,
4335619007826,Poland,Crunchy Granola z Żurawiną,Crownfield,,,unknown,,,,,,,,,,
5902114042349,Poland,Wpc,Formotiva,,en:dietary-supplements,not-applicable,,,,,,,,,,
5900512901954,Poland,Mleko,A2,,,unknown,,,,,,,,,,
5905108803179,Poland,Muesli Super Food Active Blueberries Spirulina,One Day More,,,unknown,,,,,,,,,,
4595124202899,Poland,Napój Proteinowy,GoACTIVE,Biedronka,,unknown,,,,,,,,,,
4820191593749,Poland,Kasza Jaglana,Art Foods,,,unknown,,,,,,,,,,
3083680638913,Poland,Wok China,Bonduelle restauration,,,unknown,,,,,,,,,,
3083680638906,Poland,,Bonduelle restauration,,Vegetables - Prepared/Processed (Frozen),a,1,,,,,,,,,
5901713025746,Poland,Mus Słodkie Jabłuka z Cynamonem,Dawtona,,,unknown,,,,,,,,,,
9002490283674,Poland,Red Bull Ice,,,,unknown,,,,,,,,,,
5903082205668,Poland,kasztelan miodowe,,,,unknown,,,,,,,,,,
5905326773322,Poland,"Sałatka z kaszą kuskus, kurczakiem",Maczfit,,,unknown,,,,,,,,,,
5905868422955,Poland,Протеинов бар малина High Protein Bar,Oshew,,en:protein-bars,not-applicable,,,,,,,,,,
8000390008374,Poland,Red Bull the ice edition,,,,unknown,,,,,,,,,,
9002490282165,Poland,Red Bull Pink,,,,unknown,,,,,,,,,,
7622202262678,Poland,,Milka,,en:chocolates,unknown,,,,,,,,,,
5902495002154,Poland,Serek Wiejski Lekki,Delikate,,en:cheeses,a,,,,,,,,,,
6408432001123,Poland,,Valio,,"Nabiał,Mus białkowy",a,4,,,,,,,,,
2963948004036,Poland,Mostek Wołowy W Sosie Pieczeniowym,Kraina Mięs,,,unknown,,,,,,,,,,
5905475050466,Poland,Owsianka szarlotkowa z pieczonym jabłkiem i rodzynkami,Body Chief,,Owsianka,b,4,,,,,,,,,
4056489920649,Poland,,Crownfield,,en:bars,d,,,,,,,,,,
2008080048798,Poland,Szprot W Sosie Pomidorowym,Graal,,,unknown,,,,,,,,,,
5901948003328,Poland,Bajgiel Bekon & Kurczak,Putka,,,unknown,,,,,,,,,,
8719499000294,Poland,Cookie Czekolada,Wild Bean,,,unknown,,,,,,,,,,
5907738152641,Poland,Cornflakes With Cocoa,Biominki,,,unknown,,,,,,,,,,
5999086448835,Poland,Sajtos Taller,Auchan,,,unknown,,,,,,,,,,
5905108803735,Poland,Protein Pancacke Mix Vanilla Flavour,One Day More,,,unknown,,,,,,,,,,
4335619093546,Poland,Warzywa W Stylu Greckim,Lidl,,,unknown,,,,,,,,,,
5900497045391,Poland,Mountain Dew Spark,Mountain Dew,,,unknown,,,,,,,,,,
